#Taxid	Ensembl_protein	Gn	Mean-copy-number
9606	ENSP00000252595	SLC27A1	22.644
9606	ENSP00000252595	SLC27A1	22.644
9606	ENSP00000252595	SLC27A1	22.644
9606	ENSP00000267842	SLC27A2	83.816
9606	ENSP00000267842	SLC27A2	83.816
9606	ENSP00000357650	SLC27A3	30.730
9606	ENSP00000357650	SLC27A3	30.730
9606	ENSP00000357650	SLC27A3	30.730
9606	ENSP00000300456	SLC27A4	31.450
9606	ENSP00000263093	SLC27A5	230.534
9606	ENSP00000263093	SLC27A5	230.534
9606	ENSP00000262462	SLC27A6	45.066
9606	ENSP00000262462	SLC27A6	45.066
9606	ENSP00000286749	SLC28A1	6.717
9606	ENSP00000286749	SLC28A1	6.717
9606	ENSP00000315006	SLC28A2	1.953
9606	ENSP00000315006	SLC28A2	1.953
9606	ENSP00000365413	SLC28A3	3.389
9606	ENSP00000360773	SLC29A1	35.532
9606	ENSP00000350024	SLC29A2	12.709
9606	ENSP00000350024	SLC29A2	12.709
9606	ENSP00000362285	SLC29A3	13.932
9606	ENSP00000297195	SLC29A4	2.819
9606	ENSP00000297195	SLC29A4	2.819
9606	ENSP00000297195	SLC29A4	2.819
9606	ENSP00000352216	SLC2A10	30.752
9606	ENSP00000400325	SLC2A11	15.106
9606	ENSP00000381399	SLC2A11	5.430
9606	ENSP00000381399	SLC2A11	5.430
9606	ENSP00000381399	SLC2A11	5.430
9606	ENSP00000381399	SLC2A11	5.430
9606	ENSP00000400325	SLC2A11	7.663
9606	ENSP00000400325	SLC2A11	7.663
9606	ENSP00000400325	SLC2A11	7.663
9606	ENSP00000275230	SLC2A12	1.631
9606	ENSP00000416293	SLC2A1	223.339
9606	ENSP00000416293	SLC2A1	223.339
9606	ENSP00000280871	SLC2A13	15.700
9606	ENSP00000280871	SLC2A13	15.700
9606	ENSP00000379834	SLC2A14	158.498
9606	ENSP00000379834	SLC2A14	66.393
9606	ENSP00000379834	SLC2A14	66.393
9606	ENSP00000379834	SLC2A14	66.393
9606	ENSP00000379834	SLC2A14	66.393
9606	ENSP00000379834	SLC2A14	66.393
9606	ENSP00000379834	SLC2A14	66.393
9606	ENSP00000379834	SLC2A14	66.393
9606	ENSP00000323568	SLC2A2	146.549
9606	ENSP00000323568	SLC2A2	146.549
9606	ENSP00000323568	SLC2A2	146.549
9606	ENSP00000323568	SLC2A2	146.549
9606	ENSP00000075120	SLC2A3	242.229
9606	ENSP00000075120	SLC2A3	242.229
9606	ENSP00000075120	SLC2A3	242.229
9606	ENSP00000320935	SLC2A4	14.596
9606	ENSP00000320935	SLC2A4	14.596
9606	ENSP00000320935	SLC2A4	14.596
9606	ENSP00000266077	SLC2A4RG	7.422
9606	ENSP00000366641	SLC2A5	33.127
9606	ENSP00000366641	SLC2A5	33.127
9606	ENSP00000366641	SLC2A5	33.127
9606	ENSP00000366641	SLC2A5	33.127
9606	ENSP00000366641	SLC2A5	33.127
9606	ENSP00000360966	SLC2A6	14.666
9606	ENSP00000360966	SLC2A6	14.666
9606	ENSP00000383698	SLC2A7	3.783
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000362469	SLC2A8	6.185
9606	ENSP00000264784	SLC2A9	11.711
9606	ENSP00000264784	SLC2A9	11.711
9606	ENSP00000355893	SLC30A10	9.686
9606	ENSP00000355968	SLC30A1	38.455
9606	ENSP00000233535	SLC30A3	14.730
9606	ENSP00000233535	SLC30A3	14.730
9606	ENSP00000233535	SLC30A3	14.730
9606	ENSP00000233535	SLC30A3	14.730
9606	ENSP00000233535	SLC30A3	14.730
9606	ENSP00000233535	SLC30A3	14.730
9606	ENSP00000233535	SLC30A3	14.730
9606	ENSP00000261867	SLC30A4	6.291
9606	ENSP00000379836	SLC30A5	29.121
9606	ENSP00000379836	SLC30A5	29.121
9606	ENSP00000368648	SLC30A6	33.240
9606	ENSP00000368648	SLC30A6	33.240
9606	ENSP00000368648	SLC30A6	33.240
9606	ENSP00000350278	SLC30A7	49.645
9606	ENSP00000350278	SLC30A7	49.645
9606	ENSP00000415011	SLC30A8	1.253
9606	ENSP00000415011	SLC30A8	1.253
9606	ENSP00000415011	SLC30A8	1.253
9606	ENSP00000415011	SLC30A8	1.253
9606	ENSP00000264451	SLC30A9	22.498
9606	ENSP00000264451	SLC30A9	22.498
9606	ENSP00000363329	SLC31A1	59.086
9606	ENSP00000259392	SLC31A2	13.808
9606	ENSP00000259392	SLC31A2	13.808
9606	ENSP00000217420	SLC32A1	12.897
9606	ENSP00000352456	SLC33A1	47.085
9606	ENSP00000352456	SLC33A1	47.085
9606	ENSP00000352456	SLC33A1	47.085
9606	ENSP00000321424	SLC34A1	3.965
9606	ENSP00000321424	SLC34A1	3.965
9606	ENSP00000371483	SLC34A2	37.224
9606	ENSP00000371483	SLC34A2	37.224
9606	ENSP00000371483	SLC34A2	37.224
9606	ENSP00000355353	SLC34A3	9.767
9606	ENSP00000358565	SLC35A1	24.103
9606	ENSP00000358565	SLC35A1	24.103
9606	ENSP00000358565	SLC35A1	24.103
9606	ENSP00000247138	SLC35A2	11.296
9606	ENSP00000247138	SLC35A2	11.296
9606	ENSP00000247138	SLC35A2	11.296
9606	ENSP00000247138	SLC35A2	11.296
9606	ENSP00000247138	SLC35A2	11.296
9606	ENSP00000247138	SLC35A2	11.296
9606	ENSP00000359174	SLC35A3	39.043
9606	ENSP00000359174	SLC35A3	39.043
9606	ENSP00000327133	SLC35A4	2.583
9606	ENSP00000417654	SLC35A5	3.728
9606	ENSP00000417654	SLC35A5	3.728
9606	ENSP00000417654	SLC35A5	3.728
9606	ENSP00000417654	SLC35A5	3.728
9606	ENSP00000240333	SLC35B1	31.099
9606	ENSP00000240333	SLC35B1	31.099
9606	ENSP00000240333	SLC35B1	31.099
9606	ENSP00000240333	SLC35B1	31.099
9606	ENSP00000240333	SLC35B1	31.099
9606	ENSP00000240333	SLC35B1	31.099
9606	ENSP00000240333	SLC35B1	31.099
9606	ENSP00000377401	SLC35B2	39.297
9606	ENSP00000377401	SLC35B2	39.297
9606	ENSP00000368981	SLC35B3	32.918
9606	ENSP00000368981	SLC35B3	32.918
9606	ENSP00000367770	SLC35B4	3.670
9606	ENSP00000367770	SLC35B4	3.670
9606	ENSP00000313318	SLC35C1	6.311
9606	ENSP00000313318	SLC35C1	6.311
9606	ENSP00000313318	SLC35C1	6.311
9606	ENSP00000243896	SLC35C2	6.514
9606	ENSP00000243896	SLC35C2	6.514
9606	ENSP00000243896	SLC35C2	6.514
9606	ENSP00000235345	SLC35D1	59.877
9606	ENSP00000253270	SLC35D2	19.581
9606	ENSP00000253270	SLC35D2	19.581
9606	ENSP00000333591	SLC35D3	14.142
9606	ENSP00000470652	SLC35E1	40.077
9606	ENSP00000470652	SLC35E1	40.077
9606	ENSP00000470652	SLC35E1	40.077
9606	ENSP00000234800	SLC35E2A	4.237
9606	ENSP00000234800	SLC35E2B	4.237
9606	ENSP00000234800	SLC35E2B	4.237
9606	ENSP00000381089	SLC35E3	0.918
9606	ENSP00000339626	SLC35E4	0.148
9606	ENSP00000353557	SLC35F1	30.160
9606	ENSP00000393571	SLC35F2	42.155
9606	ENSP00000393571	SLC35F2	42.155
9606	ENSP00000393571	SLC35F2	42.155
9606	ENSP00000393571	SLC35F2	42.155
9606	ENSP00000355577	SLC35F3	18.095
9606	ENSP00000342518	SLC35F4	3.718
9606	ENSP00000342518	SLC35F4	3.718
9606	ENSP00000342518	SLC35F4	3.718
9606	ENSP00000342518	SLC35F4	3.718
9606	ENSP00000245680	SLC35F5	2.004
9606	ENSP00000245680	SLC35F5	2.004
9606	ENSP00000245680	SLC35F5	2.004
9606	ENSP00000245680	SLC35F5	2.004
9606	ENSP00000345528	SLC35F6	45.493
9606	ENSP00000345528	SLC35F6	45.493
9606	ENSP00000400932	SLC35G1	5.271
9606	ENSP00000400932	SLC35G1	5.271
9606	ENSP00000400932	SLC35G1	5.271
9606	ENSP00000376794	SLC35G2	18.035
9606	ENSP00000297307	SLC35G3	11.322
9606	ENSP00000371872	SLC35G5	6.042
9606	ENSP00000396523	SLC35G6	8.214
9606	ENSP00000243389	SLC36A1	6.150
9606	ENSP00000243389	SLC36A1	6.150
9606	ENSP00000243389	SLC36A1	6.150
9606	ENSP00000243389	SLC36A1	6.150
9606	ENSP00000243389	SLC36A1	6.150
9606	ENSP00000243389	SLC36A1	6.150
9606	ENSP00000243389	SLC36A1	6.150
9606	ENSP00000334223	SLC36A2	22.011
9606	ENSP00000334223	SLC36A2	22.011
9606	ENSP00000334223	SLC36A2	22.011
9606	ENSP00000334223	SLC36A2	22.011
9606	ENSP00000317382	SLC36A4	6.988
9606	ENSP00000317382	SLC36A4	6.988
9606	ENSP00000317382	SLC36A4	6.988
9606	ENSP00000344648	SLC37A1	33.240
9606	ENSP00000311833	SLC37A2	11.970
9606	ENSP00000311833	SLC37A2	11.970
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000321498	SLC37A3	1.423
9606	ENSP00000363891	SLC38A10	26.132
9606	ENSP00000363891	SLC38A10	26.132
9606	ENSP00000363891	SLC38A10	26.132
9606	ENSP00000363891	SLC38A10	26.132
9606	ENSP00000363891	SLC38A10	26.132
9606	ENSP00000386272	SLC38A11	0.867
9606	ENSP00000386272	SLC38A11	0.867
9606	ENSP00000381634	SLC38A1	47.719
9606	ENSP00000381634	SLC38A1	47.719
9606	ENSP00000381634	SLC38A1	47.719
9606	ENSP00000256689	SLC38A2	87.096
9606	ENSP00000256689	SLC38A2	87.096
9606	ENSP00000256689	SLC38A2	87.096
9606	ENSP00000266579	SLC38A4	14.648
9606	ENSP00000266579	SLC38A4	14.648
9606	ENSP00000266579	SLC38A4	14.648
9606	ENSP00000266579	SLC38A4	14.648
9606	ENSP00000313740	SLC38A5	19.180
9606	ENSP00000313740	SLC38A5	19.180
9606	ENSP00000313740	SLC38A5	19.180
9606	ENSP00000313740	SLC38A5	19.180
9606	ENSP00000313740	SLC38A5	19.180
9606	ENSP00000313740	SLC38A5	19.180
9606	ENSP00000313740	SLC38A5	19.180
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000346959	SLC38A6	3.811
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000219320	SLC38A7	3.028
9606	ENSP00000299709	SLC38A8	8.184
9606	ENSP00000299709	SLC38A8	8.184
9606	ENSP00000299709	SLC38A8	8.184
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000316596	SLC38A9	43.185
9606	ENSP00000352655	SLC39A10	25.633
9606	ENSP00000352655	SLC39A10	25.633
9606	ENSP00000352655	SLC39A10	25.633
9606	ENSP00000352655	SLC39A10	25.633
9606	ENSP00000309710	SLC39A1	13.540
9606	ENSP00000309710	SLC39A1	13.540
9606	ENSP00000309710	SLC39A1	13.540
9606	ENSP00000309710	SLC39A1	13.540
9606	ENSP00000309710	SLC39A1	13.540
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000445829	SLC39A11	42.686
9606	ENSP00000366586	SLC39A12	4.183
9606	ENSP00000354689	SLC39A13	25.123
9606	ENSP00000354689	SLC39A13	25.123
9606	ENSP00000354689	SLC39A13	25.123
9606	ENSP00000354689	SLC39A13	25.123
9606	ENSP00000354689	SLC39A13	25.123
9606	ENSP00000354689	SLC39A13	25.123
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000289952	SLC39A14	55.603
9606	ENSP00000298681	SLC39A2	10.517
9606	ENSP00000269740	SLC39A3	36.572
9606	ENSP00000269740	SLC39A3	36.572
9606	ENSP00000269740	SLC39A3	36.572
9606	ENSP00000269740	SLC39A3	36.572
9606	ENSP00000301305	SLC39A4	6.558
9606	ENSP00000301305	SLC39A4	6.558
9606	ENSP00000266980	SLC39A5	1.929
9606	ENSP00000266980	SLC39A5	1.929
9606	ENSP00000266980	SLC39A5	1.929
9606	ENSP00000266980	SLC39A5	1.929
9606	ENSP00000266980	SLC39A5	1.929
9606	ENSP00000266980	SLC39A5	1.929
9606	ENSP00000269187	SLC39A6	22.463
9606	ENSP00000269187	SLC39A6	22.463
9606	ENSP00000363807	SLC39A7	85.137
9606	ENSP00000363807	SLC39A7	85.137
9606	ENSP00000349174	SLC39A8	24.714
9606	ENSP00000336887	SLC39A9	24.351
9606	ENSP00000260649	SLC3A1	16.777
9606	ENSP00000260649	SLC3A1	16.777
9606	ENSP00000260649	SLC3A1	16.777
9606	ENSP00000260649	SLC3A1	16.777
9606	ENSP00000367123	SLC3A2	244.015
9606	ENSP00000367123	SLC3A2	244.015
9606	ENSP00000367123	SLC3A2	244.015
9606	ENSP00000367123	SLC3A2	244.015
9606	ENSP00000367123	SLC3A2	244.015
9606	ENSP00000367123	SLC3A2	244.015
9606	ENSP00000367123	SLC3A2	244.015
9606	ENSP00000261024	SLC40A1	16.219
9606	ENSP00000261024	SLC40A1	16.219
9606	ENSP00000261024	SLC40A1	16.219
9606	ENSP00000261024	SLC40A1	16.219
9606	ENSP00000356105	SLC41A1	3.964
9606	ENSP00000258538	SLC41A2	6.488
9606	ENSP00000258538	SLC41A2	6.488
9606	ENSP00000258538	SLC41A2	6.488
9606	ENSP00000258538	SLC41A2	6.488
9606	ENSP00000258538	SLC41A2	6.488
9606	ENSP00000258538	SLC41A2	6.488
9606	ENSP00000258538	SLC41A2	6.488
9606	ENSP00000326070	SLC41A3	25.653
9606	ENSP00000326070	SLC41A3	25.653
9606	ENSP00000326070	SLC41A3	25.653
9606	ENSP00000326070	SLC41A3	25.653
9606	ENSP00000326070	SLC41A3	25.653
9606	ENSP00000326070	SLC41A3	25.653
9606	ENSP00000326070	SLC41A3	25.653
9606	ENSP00000278426	SLC43A1	20.076
9606	ENSP00000278426	SLC43A1	20.076
9606	ENSP00000278426	SLC43A1	20.076
9606	ENSP00000278426	SLC43A1	20.076
9606	ENSP00000301335	SLC43A2	20.109
9606	ENSP00000301335	SLC43A2	20.109
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	21.540
9606	ENSP00000337561	SLC43A3	23.284
9606	ENSP00000363852	SLC44A1	48.079
9606	ENSP00000336888	SLC44A2	79.383
9606	ENSP00000336888	SLC44A2	79.383
9606	ENSP00000336888	SLC44A2	79.383
9606	ENSP00000336888	SLC44A2	79.383
9606	ENSP00000336888	SLC44A2	79.383
9606	ENSP00000271227	SLC44A3	8.910
9606	ENSP00000271227	SLC44A3	8.910
9606	ENSP00000271227	SLC44A3	8.910
9606	ENSP00000229729	SLC44A4	27.298
9606	ENSP00000229729	SLC44A4	27.298
9606	ENSP00000359892	SLC44A5	1.964
9606	ENSP00000289877	SLC45A1	9.257
9606	ENSP00000296589	SLC45A2	11.944
9606	ENSP00000296589	SLC45A2	11.944
9606	ENSP00000296589	SLC45A2	11.944
9606	ENSP00000356113	SLC45A3	8.088
9606	ENSP00000024061	SLC45A4	4.314
9606	ENSP00000024061	SLC45A4	4.314
9606	ENSP00000024061	SLC45A4	4.314
9606	ENSP00000395653	SLC46A1	11.589
9606	ENSP00000395653	SLC46A1	11.589
9606	ENSP00000395653	SLC46A1	11.589
9606	ENSP00000395653	SLC46A1	11.589
9606	ENSP00000395653	SLC46A1	11.589
9606	ENSP00000363345	SLC46A2	6.079
9606	ENSP00000363345	SLC46A2	6.079
9606	ENSP00000370192	SLC46A3	8.640
9606	ENSP00000270570	SLC47A1	20.752
9606	ENSP00000270570	SLC47A1	20.752
9606	ENSP00000270570	SLC47A1	20.752
9606	ENSP00000326671	SLC47A2	5.669
9606	ENSP00000415998	SLC48A1	0.725
9606	ENSP00000415998	SLC48A1	0.725
9606	ENSP00000415998	SLC48A1	0.725
9606	ENSP00000415998	SLC48A1	0.725
9606	ENSP00000320234	SLC49A3	12.740
9606	ENSP00000320234	SLC49A3	12.740
9606	ENSP00000320234	SLC49A3	12.740
9606	ENSP00000320234	SLC49A3	12.740
9606	ENSP00000261038	SLC49A4	28.494
9606	ENSP00000261038	SLC49A4	28.494
9606	ENSP00000393066	SLC4A10	7.502
9606	ENSP00000393066	SLC4A10	7.502
9606	ENSP00000393066	SLC4A10	7.502
9606	ENSP00000369399	SLC4A11	3.528
9606	ENSP00000369399	SLC4A11	3.528
9606	ENSP00000369399	SLC4A11	3.528
9606	ENSP00000262418	SLC4A1	279.203
9606	ENSP00000262418	SLC4A1	279.203
9606	ENSP00000323837	SLC4A1AP	54.058
9606	ENSP00000323837	SLC4A1AP	54.058
9606	ENSP00000323837	SLC4A1AP	54.058
9606	ENSP00000323837	SLC4A1AP	54.058
9606	ENSP00000405600	SLC4A2	26.456
9606	ENSP00000405600	SLC4A2	26.456
9606	ENSP00000405600	SLC4A2	26.456
9606	ENSP00000405600	SLC4A2	26.456
9606	ENSP00000405600	SLC4A2	26.456
9606	ENSP00000405600	SLC4A2	26.456
9606	ENSP00000273063	SLC4A3	5.076
9606	ENSP00000273063	SLC4A3	5.076
9606	ENSP00000273063	SLC4A3	5.076
9606	ENSP00000273063	SLC4A3	5.076
9606	ENSP00000393557	SLC4A4	30.818
9606	ENSP00000350475	SLC4A5	5.091
9606	ENSP00000350475	SLC4A5	5.091
9606	ENSP00000350475	SLC4A5	5.091
9606	ENSP00000350475	SLC4A5	5.091
9606	ENSP00000350475	SLC4A5	5.091
9606	ENSP00000295736	SLC4A7	76.629
9606	ENSP00000295736	SLC4A7	76.629
9606	ENSP00000295736	SLC4A7	76.629
9606	ENSP00000295736	SLC4A7	76.629
9606	ENSP00000405812	SLC4A8	3.330
9606	ENSP00000424424	SLC4A9	0.981
9606	ENSP00000357389	SLC50A1	15.811
9606	ENSP00000357389	SLC50A1	15.811
9606	ENSP00000357389	SLC50A1	15.811
9606	ENSP00000296327	SLC51A	2.030
9606	ENSP00000296327	SLC51A	2.030
9606	ENSP00000296327	SLC51A	2.030
9606	ENSP00000296327	SLC51A	2.030
9606	ENSP00000335292	SLC51B	5.888
9606	ENSP00000254853	SLC52A1	10.031
9606	ENSP00000254853	SLC52A1	10.031
9606	ENSP00000333638	SLC52A2	0.577
9606	ENSP00000333638	SLC52A2	0.577
9606	ENSP00000333638	SLC52A2	0.577
9606	ENSP00000333638	SLC52A2	0.577
9606	ENSP00000333638	SLC52A2	0.577
9606	ENSP00000217254	SLC52A3	26.834
9606	ENSP00000379008	SLC5A10	22.766
9606	ENSP00000266088	SLC5A1	12.516
9606	ENSP00000289932	SLC5A11	4.926
9606	ENSP00000289932	SLC5A11	4.926
9606	ENSP00000289932	SLC5A11	4.926
9606	ENSP00000379326	SLC5A12	55.831
9606	ENSP00000379326	SLC5A12	55.831
9606	ENSP00000379326	SLC5A12	55.831
9606	ENSP00000327943	SLC5A2	42.260
9606	ENSP00000327943	SLC5A2	42.260
9606	ENSP00000370543	SLC5A3	40.031
9606	ENSP00000266086	SLC5A4	5.789
9606	ENSP00000222248	SLC5A5	27.380
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000310208	SLC5A6	45.483
9606	ENSP00000264047	SLC5A7	0.866
9606	ENSP00000445340	SLC5A8	9.286
9606	ENSP00000236495	SLC5A9	14.286
9606	ENSP00000236495	SLC5A9	14.286
9606	ENSP00000364295	SLC66A1	0.972
9606	ENSP00000364295	SLC66A1	0.972
9606	ENSP00000364295	SLC66A1	0.972
9606	ENSP00000364295	SLC66A1	0.972
9606	ENSP00000413228	SLC66A1L	0.000
9606	ENSP00000380880	SLC66A2	20.266
9606	ENSP00000380880	SLC66A2	20.266
9606	ENSP00000380880	SLC66A2	20.266
9606	ENSP00000380880	SLC66A2	20.266
9606	ENSP00000380880	SLC66A2	20.266
9606	ENSP00000295083	SLC66A3	14.865
9606	ENSP00000295083	SLC66A3	14.865
9606	ENSP00000295083	SLC66A3	14.865
9606	ENSP00000295083	SLC66A3	14.865
9606	ENSP00000295083	SLC66A3	14.865
9606	ENSP00000254488	SLC6A11	19.386
9606	ENSP00000352702	SLC6A12	9.197
9606	ENSP00000352702	SLC6A12	9.197
9606	ENSP00000352702	SLC6A12	9.197
9606	ENSP00000287766	SLC6A1	32.212
9606	ENSP00000287766	SLC6A1	32.212
9606	ENSP00000287766	SLC6A1	32.212
9606	ENSP00000339260	SLC6A13	8.335
9606	ENSP00000339260	SLC6A13	8.335
9606	ENSP00000339260	SLC6A13	8.335
9606	ENSP00000339260	SLC6A13	8.335
9606	ENSP00000360967	SLC6A14	22.529
9606	ENSP00000266682	SLC6A15	13.114
9606	ENSP00000266682	SLC6A15	13.114
9606	ENSP00000266682	SLC6A15	13.114
9606	ENSP00000266682	SLC6A15	13.114
9606	ENSP00000266682	SLC6A15	13.114
9606	ENSP00000338627	SLC6A16	1.403
9606	ENSP00000338627	SLC6A16	1.403
9606	ENSP00000338627	SLC6A16	1.403
9606	ENSP00000338627	SLC6A16	1.403
9606	ENSP00000338627	SLC6A16	1.403
9606	ENSP00000330199	SLC6A17	15.234
9606	ENSP00000323549	SLC6A18	4.024
9606	ENSP00000305302	SLC6A19	54.293
9606	ENSP00000305302	SLC6A19	54.293
9606	ENSP00000346298	SLC6A20	5.895
9606	ENSP00000346298	SLC6A20	5.895
9606	ENSP00000219833	SLC6A2	1.716
9606	ENSP00000219833	SLC6A2	1.716
9606	ENSP00000219833	SLC6A2	1.716
9606	ENSP00000219833	SLC6A2	1.716
9606	ENSP00000270349	SLC6A3	1.471
9606	ENSP00000261707	SLC6A4	10.113
9606	ENSP00000261707	SLC6A4	10.113
9606	ENSP00000261707	SLC6A4	10.113
9606	ENSP00000434364	SLC6A5	6.195
9606	ENSP00000434364	SLC6A5	6.195
9606	ENSP00000354107	SLC6A6	23.657
9606	ENSP00000354107	SLC6A6	23.657
9606	ENSP00000354107	SLC6A6	23.657
9606	ENSP00000354107	SLC6A6	23.657
9606	ENSP00000354107	SLC6A6	23.657
9606	ENSP00000230671	SLC6A7	7.107
9606	ENSP00000230671	SLC6A7	7.107
9606	ENSP00000253122	SLC6A8	18.973
9606	ENSP00000253122	SLC6A8	18.973
9606	ENSP00000253122	SLC6A8	18.973
9606	ENSP00000353791	SLC6A9	41.548
9606	ENSP00000353791	SLC6A9	41.548
9606	ENSP00000353791	SLC6A9	41.548
9606	ENSP00000353791	SLC6A9	41.548
9606	ENSP00000353791	SLC6A9	41.548
9606	ENSP00000253188	SLC7A10	27.979
9606	ENSP00000253188	SLC7A10	27.979
9606	ENSP00000253188	SLC7A10	27.979
9606	ENSP00000280612	SLC7A11	27.320
9606	ENSP00000280612	SLC7A11	27.320
9606	ENSP00000297524	SLC7A13	22.961
9606	ENSP00000370128	SLC7A1	38.417
9606	ENSP00000370128	SLC7A1	38.417
9606	ENSP00000231706	SLC7A14	5.598
9606	ENSP00000004531	SLC7A2	15.039
9606	ENSP00000298085	SLC7A3	3.025
9606	ENSP00000372390	SLC7A4	11.470
9606	ENSP00000372390	SLC7A4	11.470
9606	ENSP00000261622	SLC7A5	106.421
9606	ENSP00000261622	SLC7A5	106.421
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000219343	SLC7A6	30.210
9606	ENSP00000263997	SLC7A6OS	18.585
9606	ENSP00000263997	SLC7A6OS	18.585
9606	ENSP00000263997	SLC7A6OS	18.585
9606	ENSP00000263997	SLC7A6OS	18.585
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000285850	SLC7A7	5.573
9606	ENSP00000320378	SLC7A8	30.671
9606	ENSP00000320378	SLC7A8	30.671
9606	ENSP00000320378	SLC7A8	30.671
9606	ENSP00000320378	SLC7A8	30.671
